date,train_id,station_id,station_name,station_seq,cum_distance_km,distance_to_next_km,distance_to_destination_km,journey_progress_frac,hour_of_day,day_of_week,is_peak_hour,is_weekend,current_delay_min,delay_trend,dwell_time_min,sched_section_min,actual_section_min,section_delay_delta_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,weather_severity,train_sched_avg_speed_kmph,train_congestion_sensitivity_meta,train_recovery_rate_meta,train_avg_delay,train_delay_std,station_avg_dwell,target_next_station_delay_min,target_final_delay_min
2026-06-08,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,0,0,0,14.16,-3.1499999999999986,8.78,54.13,50.98,-3.1500000000000057,0.444,0,0,20.4,6.485,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,25.14,9.4
2026-06-08,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,0,1,0,25.14,10.98,9.96,122.41,133.4,10.990000000000009,0.527,1,0,24.3,9.17,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,20.93,9.4
2026-06-08,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,0,1,0,20.93,-4.210000000000001,6.4,138.24,134.03,-4.210000000000008,0.759,0,0,34.3,8.28,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,24.54,9.4
2026-06-08,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,0,0,0,24.54,3.6099999999999994,6.68,99.1,102.71,3.6099999999999994,0.264,0,0,25.3,9.75,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,14.22,9.4
2026-06-08,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,1,0,0,14.22,-10.319999999999999,5.81,109.92,99.6,-10.320000000000007,0.172,0,0,18.5,5.85,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,9.4,9.4
2026-06-08,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,1,0,0,9.4,-4.82,6.06,134.07,129.25,-4.819999999999993,0.227,0,0,26.9,9.19,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,9.4,9.4
2026-06-08,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,1,0,0,9.4,0.0,0.0,,,,0.239,0,0,16.3,6.77,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,9.4
2026-06-09,12000,S01,Delhi,0,0,147.0,1400,0.0,7,1,1,0,6.5,0.0,0.0,122.41,128.91,6.5,0.523,0,0,19.0,9.44,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,18.18,23.06
2026-06-09,12000,S02,Mathura,1,147,137.0,1253,0.105,9,1,1,0,18.18,11.68,8.89,114.09,125.76,11.670000000000002,0.708,1,0,25.5,3.82,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,17.33,23.06
2026-06-09,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,12,1,0,0,17.33,-0.8500000000000014,6.71,49.13,48.28,-0.8500000000000014,0.276,1,0,27.0,5.99,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,11.58,23.06
2026-06-09,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,1,0,0,11.58,-5.749999999999998,7.38,125.75,120.0,-5.75,0.146,0,0,22.5,7.37,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,7.56,23.06
2026-06-09,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,15,1,0,0,7.56,-4.0200000000000005,9.01,96.6,92.58,-4.019999999999996,0.164,0,0,32.2,6.33,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,5.85,23.06
2026-06-09,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,1,0,0,5.85,-1.71,6.7,54.13,52.42,-1.7100000000000009,0.363,1,0,28.1,9.39,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,18.96,23.06
2026-06-09,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,1,1,0,18.96,13.110000000000001,5.8,122.41,135.53,13.120000000000005,0.596,1,0,33.0,3.37,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,34.41,23.06
2026-06-09,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,1,1,0,34.41,15.449999999999996,10.57,138.24,153.69,15.449999999999989,0.961,1,0,21.5,6.56,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,24.12,23.06
2026-06-09,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,1,0,0,24.12,-10.289999999999996,5.89,99.1,88.81,-10.289999999999992,0.116,1,0,37.0,6.81,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,24.33,23.06
2026-06-09,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,2,0,0,24.33,0.2099999999999973,5.93,109.92,110.13,0.20999999999999375,0.267,1,0,26.9,4.81,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,23.06,23.06
2026-06-09,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,2,0,0,23.06,-1.2699999999999996,6.34,134.07,132.81,-1.259999999999991,0.176,1,0,26.5,8.65,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,23.06,23.06
2026-06-09,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,2,0,0,23.06,0.0,0.0,,,,0.225,1,0,34.9,5.37,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,23.06
2026-06-10,12000,S01,Delhi,0,0,147.0,1400,0.0,7,2,1,0,1.97,0.0,0.0,122.41,124.38,1.9699999999999989,0.537,0,0,32.5,8.51,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,17.48,21.99
2026-06-10,12000,S02,Mathura,1,147,137.0,1253,0.105,9,2,1,0,17.48,15.51,12.66,114.09,129.6,15.509999999999991,0.801,1,0,25.4,6.42,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,10.54,21.99
2026-06-10,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,12,2,0,0,10.54,-6.940000000000001,5.96,49.13,42.19,-6.940000000000005,0.051,0,0,21.6,6.04,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,11.0,21.99
2026-06-10,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,2,0,0,11.0,0.46000000000000085,7.24,125.75,126.2,0.45000000000000284,0.039,0,0,29.0,9.17,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,14.72,21.99
2026-06-10,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,15,2,0,0,14.72,3.7200000000000006,8.0,96.6,100.32,3.719999999999999,0.11,1,0,17.9,7.46,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,7.22,21.99
2026-06-10,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,2,0,0,7.22,-7.500000000000001,5.84,54.13,46.63,-7.5,0.339,0,0,32.3,7.54,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,12.74,21.99
2026-06-10,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,2,1,0,12.74,5.5200000000000005,8.49,122.41,127.94,5.530000000000001,0.981,1,0,27.0,5.24,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,17.21,21.99
2026-06-10,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,2,1,0,17.21,4.470000000000001,7.75,138.24,142.7,4.4599999999999795,0.769,0,0,20.9,5.83,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,10.47,21.99
2026-06-10,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,2,0,0,10.47,-6.74,8.0,99.1,92.35,-6.75,0.219,0,0,33.7,8.34,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,18.98,21.99
2026-06-10,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,3,0,0,18.98,8.51,7.45,109.92,118.43,8.510000000000005,0.12,1,0,24.1,3.41,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,21.99,21.99
2026-06-10,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,3,0,0,21.99,3.009999999999998,7.13,134.07,137.08,3.0100000000000193,0.259,1,0,24.0,8.92,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,21.99,21.99
2026-06-10,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,3,0,0,21.99,0.0,0.0,,,,0.089,1,0,38.4,3.66,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,21.99
2026-06-11,12000,S01,Delhi,0,0,147.0,1400,0.0,7,3,1,0,1.02,0.0,0.0,122.41,123.43,1.0200000000000102,0.878,0,0,18.9,6.09,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,12.51,13.1
2026-06-11,12000,S02,Mathura,1,147,137.0,1253,0.105,9,3,1,0,12.51,11.49,6.28,114.09,125.57,11.47999999999999,0.736,1,0,23.7,6.42,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,10.77,13.1
2026-06-11,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,11,3,0,0,10.77,-1.7400000000000002,6.4,49.13,47.39,-1.740000000000002,0.473,0,0,33.3,8.3,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,19.15,13.1
2026-06-11,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,3,0,0,19.15,8.379999999999999,7.29,125.75,134.13,8.379999999999995,0.127,1,0,24.8,5.95,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,21.84,13.1
2026-06-11,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,15,3,0,0,21.84,2.6900000000000013,5.74,96.6,99.29,2.690000000000012,0.257,1,0,30.2,6.68,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,21.53,13.1
2026-06-11,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,3,0,0,21.53,-0.3099999999999987,6.71,54.13,53.82,-0.3100000000000023,0.574,0,0,27.0,4.5,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,31.15,13.1
2026-06-11,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,3,1,0,31.15,9.619999999999997,6.08,122.41,132.03,9.620000000000005,0.714,1,0,24.3,9.16,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,37.56,13.1
2026-06-11,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,3,1,0,37.56,6.410000000000004,7.01,138.24,144.64,6.399999999999977,0.981,0,0,24.1,5.95,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,29.87,13.1
2026-06-11,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,3,0,0,29.87,-7.690000000000001,5.7,99.1,91.41,-7.689999999999998,0.13,1,0,22.9,8.68,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,19.76,13.1
2026-06-11,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,4,0,0,19.76,-10.11,6.12,109.92,99.82,-10.100000000000009,0.24,0,0,24.9,5.73,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,13.1,13.1
2026-06-11,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,4,0,0,13.1,-6.660000000000002,5.53,134.07,127.41,-6.659999999999997,0.268,1,0,20.2,6.72,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,13.1,13.1
2026-06-11,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,4,0,0,13.1,0.0,0.0,,,,0.204,0,0,36.7,7.78,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,13.1
2026-06-12,12000,S01,Delhi,0,0,147.0,1400,0.0,7,4,1,0,-2.47,0.0,0.0,122.41,119.94,-2.469999999999999,0.608,0,0,25.0,9.0,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,12.35,8.24
2026-06-12,12000,S02,Mathura,1,147,137.0,1253,0.105,9,4,1,0,12.35,14.82,6.68,114.09,128.91,14.819999999999993,0.85,1,0,22.9,7.58,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,9.86,8.24
2026-06-12,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,11,4,0,0,9.86,-2.49,9.97,49.13,46.64,-2.490000000000002,0.479,1,0,25.1,7.69,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,11.51,8.24
2026-06-12,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,4,0,0,11.51,1.6500000000000004,5.89,125.75,127.39,1.6400000000000006,0.27,0,0,26.5,6.11,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,5.33,8.24
2026-06-12,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,15,4,0,0,5.33,-6.18,15.73,96.6,90.42,-6.179999999999993,0.274,0,0,23.3,5.47,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,9.43,8.24
2026-06-12,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,4,0,0,9.43,4.1,7.07,54.13,58.23,4.099999999999994,0.443,1,0,22.8,7.43,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,24.83,8.24
2026-06-12,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,4,1,0,24.83,15.399999999999999,5.47,122.41,137.82,15.409999999999997,0.643,1,0,33.9,3.07,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,15.75,8.24
2026-06-12,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,4,1,0,15.75,-9.079999999999998,7.87,138.24,129.16,-9.080000000000013,0.666,0,0,30.9,8.04,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,11.16,8.24
2026-06-12,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,4,0,0,11.16,-4.59,7.42,99.1,94.51,-4.589999999999989,0.068,0,0,23.4,6.82,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,11.82,8.24
2026-06-12,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,5,0,1,11.82,0.6600000000000001,9.8,109.92,110.58,0.6599999999999966,0.253,0,0,37.4,6.615,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,8.24,8.24
2026-06-12,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,5,0,1,8.24,-3.58,5.79,134.07,130.5,-3.569999999999993,0.297,0,0,26.8,3.61,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,8.24,8.24
2026-06-12,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,5,0,1,8.24,0.0,0.0,,,,0.269,0,0,31.8,3.78,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,8.24
2026-06-13,12000,S01,Delhi,0,0,147.0,1400,0.0,7,5,1,1,5.88,0.0,0.0,122.41,128.29,5.8799999999999955,0.561,0,0,35.7,3.12,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,0.92,13.08
2026-06-13,12000,S02,Mathura,1,147,137.0,1253,0.105,9,5,1,1,0.92,-4.96,7.79,114.09,109.13,-4.960000000000008,0.67,0,0,24.1,8.41,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,1.61,13.08
2026-06-13,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,11,5,0,1,1.61,0.6900000000000001,7.33,49.13,49.83,0.6999999999999957,0.583,0,0,21.3,3.14,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,-8.9,13.08
2026-06-13,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,5,0,1,-8.9,-10.51,5.21,125.75,115.23,-10.519999999999996,0.134,0,0,25.1,4.93,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,-4.08,13.08
2026-06-13,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,14,5,0,1,-4.08,4.82,4.95,96.6,101.42,4.820000000000007,0.001,0,0,29.4,4.0,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,-2.01,13.08
2026-06-13,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,5,0,1,-2.01,2.0700000000000003,6.43,54.13,56.2,2.0700000000000003,0.351,1,0,38.1,5.17,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,6.44,13.08
2026-06-13,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,5,1,1,6.44,8.45,6.87,122.41,130.86,8.450000000000017,0.6,0,0,31.2,3.14,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,8.35,13.08
2026-06-13,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,19,5,1,1,8.35,1.9099999999999993,8.65,138.24,140.15,1.9099999999999966,0.626,0,0,30.0,5.65,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,4.01,13.08
2026-06-13,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,5,0,1,4.01,-4.34,5.87,99.1,94.75,-4.349999999999994,0.002,0,0,32.1,8.3,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,15.17,13.08
2026-06-13,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,23,5,0,1,15.17,11.16,7.42,109.92,121.09,11.170000000000002,0.133,1,0,30.6,3.73,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,14.46,13.08
2026-06-13,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,6,0,1,14.46,-0.7099999999999991,6.02,134.07,133.36,-0.7099999999999795,0.018,0,0,28.0,8.09,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,13.08,13.08
2026-06-13,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,6,0,1,13.08,-1.3800000000000008,0.0,,,,0.29,0,0,33.2,8.37,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,13.08
2026-06-14,12000,S01,Delhi,0,0,147.0,1400,0.0,7,6,1,1,2.73,0.0,0.0,122.41,125.14,2.730000000000004,0.658,0,0,32.3,4.14,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,8.88,20.11
2026-06-14,12000,S02,Mathura,1,147,137.0,1253,0.105,9,6,1,1,8.88,6.15,6.88,114.09,120.24,6.1499999999999915,0.652,0,0,23.3,4.01,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,7.46,20.11
2026-06-14,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,11,6,0,1,7.46,-1.4200000000000008,6.63,49.13,47.71,-1.4200000000000017,0.451,0,0,31.8,4.83,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,3.06,20.11
2026-06-14,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,6,0,1,3.06,-4.4,5.8,125.75,121.35,-4.400000000000006,0.053,1,0,27.5,5.71,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,2.8,20.11
2026-06-14,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,14,6,0,1,2.8,-0.26000000000000023,4.97,96.6,96.34,-0.2599999999999909,0.035,0,0,29.8,3.61,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,5.84,20.11
2026-06-14,12000,S06,Bhopal,5,610,65.0,790,0.4357142857142857,16,6,0,1,5.84,3.04,5.13,54.13,57.17,3.039999999999999,0.255,1,0,31.8,9.9,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.722413333333334,20.05,20.11
2026-06-14,12000,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,6,1,1,20.05,14.21,6.48,122.41,136.62,14.210000000000008,0.576,1,0,16.6,4.72,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.6069,23.52,20.11
2026-06-14,12000,S08,Nagpur,7,822,166.0,578,0.5871428571428572,19,6,1,1,23.52,3.469999999999999,6.18,138.24,141.71,3.469999999999999,0.997,0,0,20.4,6.16,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.591552298467688,18.8,20.11
2026-06-14,12000,S09,Raipur,8,988,119.0,412,0.7057142857142857,22,6,0,1,18.8,-4.719999999999999,5.47,99.1,94.38,-4.719999999999999,0.28,0,0,29.0,9.43,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.54272,22.11,20.11
2026-06-14,12000,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,0,0,0,0,22.11,3.3099999999999987,5.77,109.92,113.24,3.319999999999993,0.241,0,0,29.0,9.1,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.693224516988675,20.11,20.11
2026-06-14,12000,S11,Cuttack,10,1239,161.0,161,0.885,2,0,0,0,20.11,-2.0,7.03,134.07,132.07,-2.0,0.232,1,0,28.0,6.72,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7306,20.11,20.11
2026-06-14,12000,S12,Bhubaneswar,11,1400,,0,1.0,4,0,0,0,20.11,0.0,0.0,,,,0.056,0,0,26.9,6.07,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,,20.11
2026-06-15,12000,S01,Delhi,0,0,147.0,1400,0.0,7,0,1,0,5.28,0.0,0.0,122.41,127.7,5.290000000000006,0.588,1,0,20.9,4.81,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,0.0,13.93,18.75
2026-06-15,12000,S02,Mathura,1,147,137.0,1253,0.105,9,0,1,0,13.93,8.649999999999999,6.52,114.09,122.73,8.64,0.964,0,0,36.6,6.13,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.460106595602932,15.23,18.75
2026-06-15,12000,S03,Agra,2,284,59.0,1116,0.20285714285714285,11,0,0,0,15.23,1.3000000000000007,5.55,49.13,50.43,1.2999999999999972,0.399,1,0,14.6,8.56,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.7025383077948035,9.66,18.75
2026-06-15,12000,S04,Gwalior,3,343,151.0,1057,0.245,12,0,0,0,9.66,-5.57,4.95,125.75,120.17,-5.579999999999998,0.008,0,0,27.0,8.5,0.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.746748834110593,11.78,18.75
2026-06-15,12000,S05,Jhansi,4,494,116.0,906,0.35285714285714287,14,0,0,0,11.78,2.119999999999999,6.39,96.6,98.72,2.1200000000000045,0.115,1,0,21.5,6.42,1.0,72.0501755284444,0.5181899606485207,0.2550213529560302,13.663444444444444,8.689545511303518,5.890953333333334,7.68,18.75
